"Date","Price","Open","High","Low","Vol.","Change %"
"May 17, 2006","65.20","65.20","65.20","65.20","-","1.24%"
"May 16, 2006","64.40","64.40","64.40","64.40","-","-2.13%"
"May 15, 2006","65.80","65.80","65.80","65.80","-","0.00%"
"May 12, 2006","65.80","65.80","65.80","65.80","-","3.13%"
"May 11, 2006","63.80","63.80","63.80","63.80","-","0.95%"
"May 10, 2006","63.20","63.20","63.20","63.20","-","-2.92%"
"May 09, 2006","65.10","65.10","65.10","65.10","-","0.93%"
"May 08, 2006","64.50","64.50","64.50","64.50","-","-1.68%"
"May 05, 2006","65.60","65.60","65.60","65.60","-","-5.07%"
"May 04, 2006","69.10","69.10","69.10","69.10","-","-2.12%"
"May 03, 2006","70.60","70.60","70.60","70.60","-","6.81%"
"May 02, 2006","66.10","66.10","66.10","66.10","-","3.44%"
"May 01, 2006","63.90","63.90","63.90","63.90","-","1.43%"
"Apr 28, 2006","63.00","63.00","63.00","63.00","-","-3.23%"
"Apr 27, 2006","65.10","65.10","65.10","65.10","-","-2.54%"
"Apr 26, 2006","66.80","66.80","66.80","66.80","-","-0.45%"
"Apr 25, 2006","67.10","67.10","67.10","67.10","-","4.19%"
"Apr 24, 2006","64.40","64.40","64.40","64.40","-","-2.42%"
"Apr 21, 2006","66.00","66.00","66.00","66.00","-","-0.75%"
"Apr 20, 2006","66.50","66.50","66.50","66.50","-","-2.13%"
"Apr 19, 2006","67.95","67.95","67.95","67.95","-","-1.28%"
"Apr 18, 2006","68.83","68.83","68.83","68.83","-","-1.25%"
"Apr 17, 2006","69.70","69.70","69.70","69.70","-","-2.79%"
"Apr 13, 2006","71.70","71.70","71.70","71.70","-","3.31%"
"Apr 12, 2006","69.40","69.40","69.40","69.40","-","-0.57%"
"Apr 11, 2006","69.80","69.80","69.80","69.80","-","3.00%"
"Apr 10, 2006","67.77","67.77","67.77","67.77","-","-4.28%"
"Apr 07, 2006","70.80","70.80","70.80","70.80","-","3.21%"
"Apr 06, 2006","68.60","68.60","68.60","68.60","-","0.44%"
"Apr 05, 2006","68.30","68.30","68.30","68.30","-","1.94%"
"Apr 04, 2006","67.00","67.00","67.00","67.00","-","-2.33%"
"Apr 03, 2006","68.60","68.60","68.60","68.60","-","0.00%"
"Mar 31, 2006","68.60","68.60","68.60","68.60","-","-1.86%"
"Mar 30, 2006","69.90","69.90","69.90","69.90","-","5.96%"
"Mar 29, 2006","65.97","65.97","65.97","65.97","-","5.55%"
"Mar 28, 2006","62.50","62.50","62.50","62.50","-","-2.34%"
"Mar 27, 2006","64.00","64.00","64.00","64.00","-","-2.59%"
"Mar 24, 2006","65.70","65.70","65.70","65.70","-","2.32%"
"Mar 23, 2006","64.21","64.21","64.21","64.21","-","1.60%"
"Mar 22, 2006","63.20","63.20","63.20","63.20","-","-2.17%"
"Mar 21, 2006","64.60","64.60","64.60","64.60","-","2.22%"
"Mar 20, 2006","63.20","63.20","63.20","63.20","-","-2.03%"
"Mar 17, 2006","64.51","64.51","64.51","64.51","-","-1.41%"
"Mar 16, 2006","65.43","65.43","65.43","65.43","-","3.27%"
"Mar 15, 2006","63.36","63.36","63.36","63.36","-","-1.61%"
"Mar 14, 2006","64.40","64.40","64.40","64.40","-","1.90%"
"Mar 13, 2006","63.20","63.20","63.20","63.20","-","1.12%"
"Mar 10, 2006","62.50","62.50","62.50","62.50","-","-6.16%"
"Mar 09, 2006","66.60","66.60","66.60","66.60","-","-4.17%"
"Mar 08, 2006","69.50","69.50","69.50","69.50","-","1.46%"
"Mar 07, 2006","68.50","68.50","68.50","68.50","-","3.30%"
"Mar 06, 2006","66.31","66.31","66.31","66.31","-","5.07%"
"Mar 03, 2006","63.11","63.11","63.11","63.11","-","0.72%"
"Mar 02, 2006","62.66","62.66","62.66","62.66","-","7.46%"
"Mar 01, 2006","58.31","58.31","58.31","58.31","-","2.55%"
"Feb 28, 2006","56.86","56.86","56.86","56.86","-","1.14%"
"Feb 27, 2006","56.22","56.22","56.22","56.22","-","1.77%"
"Feb 24, 2006","55.24","55.24","55.24","55.24","-","-4.43%"
"Feb 23, 2006","57.80","57.80","57.80","57.80","-","0.52%"
"Feb 22, 2006","57.50","57.50","57.50","57.50","-","-4.80%"
"Feb 21, 2006","60.40","60.40","60.40","60.40","-","-3.41%"
"Feb 17, 2006","62.53","62.53","62.53","62.53","-","0.05%"
"Feb 16, 2006","62.50","62.50","62.50","62.50","-","-6.72%"
"Feb 15, 2006","67.00","67.00","67.00","67.00","-","-6.16%"
"Feb 14, 2006","71.40","71.40","71.40","71.40","-","0.37%"
"Feb 13, 2006","71.14","71.14","71.14","71.14","-","-1.74%"
"Feb 10, 2006","72.40","72.40","72.40","72.40","-","1.40%"
"Feb 09, 2006","71.40","71.40","71.40","71.40","-","2.00%"
"Feb 08, 2006","70.00","70.00","70.00","70.00","-","2.88%"
"Feb 07, 2006","68.04","68.04","68.04","68.04","-","1.10%"
"Feb 06, 2006","67.30","67.30","67.30","67.30","-","-2.09%"
"Feb 03, 2006","68.74","68.74","68.74","68.74","-","-4.71%"
"Feb 02, 2006","72.14","72.14","72.14","72.14","-","-0.91%"
"Feb 01, 2006","72.80","72.80","72.80","72.80","-","-1.22%"
"Jan 31, 2006","73.70","73.70","73.70","73.70","-","-2.58%"
"Jan 30, 2006","75.65","75.65","75.65","75.65","-","2.65%"
"Jan 27, 2006","73.70","73.70","73.70","73.70","-","-1.62%"
"Jan 26, 2006","74.91","74.91","74.91","74.91","-","3.75%"
"Jan 25, 2006","72.20","72.20","72.20","72.20","-","6.96%"
"Jan 24, 2006","67.50","67.50","67.50","67.50","-","-0.32%"
"Jan 23, 2006","67.72","67.72","67.72","67.72","-","2.30%"
"Jan 20, 2006","66.20","66.20","66.20","66.20","-","-0.06%"
"Jan 19, 2006","66.24","66.24","66.24","66.24","-","-0.47%"
"Jan 18, 2006","66.55","66.55","66.55","66.55","-","4.80%"
"Jan 17, 2006","63.50","63.50","63.50","63.50","-","-2.16%"
"Jan 13, 2006","64.90","64.90","64.90","64.90","-","0.00%"
"Jan 12, 2006","64.90","64.90","64.90","64.90","-","0.62%"
"Jan 11, 2006","64.50","64.50","64.50","64.50","-","-1.54%"
"Jan 10, 2006","65.51","65.51","65.51","65.51","-","0.94%"
"Jan 09, 2006","64.90","64.90","64.90","64.90","-","-6.11%"
"Jan 06, 2006","69.12","69.12","69.12","69.12","-","-5.13%"
"Jan 05, 2006","72.86","72.86","72.86","72.86","-","-2.45%"
"Jan 04, 2006","74.69","74.69","74.69","74.69","-","1.91%"
"Jan 03, 2006","73.29","73.29","73.29","73.29","-","1.66%"
"Dec 30, 2005","72.09","72.09","72.09","72.09","-","1.21%"
"Dec 29, 2005","71.23","71.23","71.23","71.23","-","1.38%"
"Dec 28, 2005","70.26","70.26","70.26","70.26","-","2.67%"
"Dec 27, 2005","68.43","68.43","68.43","68.43","-","0.80%"
"Dec 23, 2005","67.89","67.89","67.89","67.89","-","2.09%"
"Dec 22, 2005","66.50","66.50","66.50","66.50","-","0.15%"
"Dec 21, 2005","66.40","66.40","66.40","66.40","-","0.14%"
"Dec 20, 2005","66.31","66.31","66.31","66.31","-","-2.05%"
"Dec 19, 2005","67.70","67.70","67.70","67.70","-","-3.66%"
"Dec 16, 2005","70.27","70.27","70.27","70.27","-","-1.31%"
"Dec 15, 2005","71.20","71.20","71.20","71.20","-","0.39%"
"Dec 14, 2005","70.92","70.92","70.92","70.92","-","3.74%"
"Dec 13, 2005","68.36","68.36","68.36","68.36","-","-5.32%"
"Dec 12, 2005","72.20","72.20","72.20","72.20","-","0.43%"
"Dec 09, 2005","71.89","71.89","71.89","71.89","-","1.83%"
"Dec 08, 2005","70.60","70.60","70.60","70.60","-","-1.18%"
"Dec 07, 2005","71.44","71.44","71.44","71.44","-","6.15%"
"Dec 06, 2005","67.30","67.30","67.30","67.30","-","-0.59%"
"Dec 05, 2005","67.70","67.70","67.70","67.70","-","-2.44%"
"Dec 02, 2005","69.39","69.39","69.39","69.39","-","-5.59%"
"Dec 01, 2005","73.50","73.50","73.50","73.50","-","0.00%"
"Nov 30, 2005","73.50","73.50","73.50","73.50","-","-0.66%"
"Nov 29, 2005","73.99","73.99","73.99","73.99","-","2.58%"
"Nov 28, 2005","72.13","72.13","72.13","72.13","-","0.10%"
"Nov 25, 2005","72.06","72.06","72.06","72.06","-","-1.71%"
"Nov 23, 2005","73.31","73.31","73.31","73.31","-","0.29%"
"Nov 22, 2005","73.10","73.10","73.10","73.10","-","0.00%"
"Nov 21, 2005","73.10","73.10","73.10","73.10","-","-4.46%"
"Nov 18, 2005","76.51","76.51","76.51","76.51","-","-2.94%"
"Nov 17, 2005","78.83","78.83","78.83","78.83","-","-0.33%"
"Nov 16, 2005","79.09","79.09","79.09","79.09","-","-1.51%"
"Nov 15, 2005","80.30","80.30","80.30","80.30","-","-0.74%"
"Nov 14, 2005","80.90","80.90","80.90","80.90","-","1.28%"
"Nov 10, 2005","79.88","79.88","79.88","79.88","-","-0.77%"
"Nov 09, 2005","80.50","80.50","80.50","80.50","-","2.94%"
"Nov 08, 2005","78.20","78.20","78.20","78.20","-","2.22%"
"Nov 07, 2005","76.50","76.50","76.50","76.50","-","0.00%"
"Nov 04, 2005","76.50","76.50","76.50","76.50","-","-8.27%"
"Nov 03, 2005","83.40","83.40","83.40","83.40","-","1.09%"
"Nov 02, 2005","82.50","82.50","82.50","82.50","-","5.82%"
"Nov 01, 2005","77.96","77.96","77.96","77.96","-","-2.65%"
"Oct 31, 2005","80.08","80.08","80.08","80.08","-","-0.15%"
"Oct 28, 2005","80.20","80.20","80.20","80.20","-","-0.62%"
"Oct 27, 2005","80.70","80.70","80.70","80.70","-","-1.71%"
"Oct 26, 2005","82.10","82.10","82.10","82.10","-","6.60%"
"Oct 25, 2005","77.02","77.02","77.02","77.02","-","-1.26%"
"Oct 24, 2005","78.00","78.00","78.00","78.00","-","-0.51%"
"Oct 21, 2005","78.40","78.40","78.40","78.40","-","-0.88%"
"Oct 20, 2005","79.10","79.10","79.10","79.10","-","-1.24%"
"Oct 19, 2005","80.09","80.09","80.09","80.09","-","-0.01%"
"Oct 18, 2005","80.10","80.10","80.10","80.10","-","-1.23%"
"Oct 17, 2005","81.10","81.10","81.10","81.10","-","0.50%"
"Oct 14, 2005","80.70","80.70","80.70","80.70","-","0.87%"
"Oct 13, 2005","80.00","80.00","80.00","80.00","-","3.09%"
"Oct 12, 2005","77.60","77.60","77.60","77.60","-","0.08%"
"Oct 11, 2005","77.54","77.54","77.54","77.54","-","0.08%"
"Oct 07, 2005","77.48","77.48","77.48","77.48","-","-3.49%"
"Oct 06, 2005","80.28","80.28","80.28","80.28","-","-1.68%"
"Oct 05, 2005","81.65","81.65","81.65","81.65","-","4.85%"
"Oct 04, 2005","77.87","77.87","77.87","77.87","-","-3.03%"
"Oct 03, 2005","80.30","80.30","80.30","80.30","-","4.68%"
"Sep 30, 2005","76.71","76.71","76.71","76.71","-","0.99%"
"Sep 29, 2005","75.96","75.96","75.96","75.96","-","0.66%"
"Sep 28, 2005","75.46","75.46","75.46","75.46","-","-0.58%"
"Sep 27, 2005","75.90","75.90","75.90","75.90","-","-2.87%"
"Sep 26, 2005","78.14","78.14","78.14","78.14","-","-0.04%"
"Sep 23, 2005","78.17","78.17","78.17","78.17","-","0.32%"
"Sep 22, 2005","77.92","77.92","77.92","77.92","-","0.80%"
"Sep 21, 2005","77.30","77.30","77.30","77.30","-","-0.30%"
"Sep 20, 2005","77.53","77.53","77.53","77.53","-","-5.91%"
"Sep 19, 2005","82.40","82.40","82.40","82.40","-","-0.12%"
"Sep 16, 2005","82.50","82.50","82.50","82.50","-","3.77%"
"Sep 15, 2005","79.50","79.50","79.50","79.50","-","2.00%"
"Sep 14, 2005","77.94","77.94","77.94","77.94","-","-1.20%"
"Sep 13, 2005","78.89","78.89","78.89","78.89","-","0.87%"
"Sep 12, 2005","78.21","78.21","78.21","78.21","-","-2.13%"
"Sep 09, 2005","79.91","79.91","79.91","79.91","-","-0.52%"
"Sep 08, 2005","80.33","80.33","80.33","80.33","-","0.04%"
"Sep 07, 2005","80.30","80.30","80.30","80.30","-","4.86%"
"Sep 06, 2005","76.58","76.58","76.58","76.58","-","-5.06%"
"Sep 02, 2005","80.66","80.66","80.66","80.66","-","-5.18%"
"Sep 01, 2005","85.07","85.07","85.07","85.07","-","8.79%"
"Aug 31, 2005","78.20","78.20","78.20","78.20","-","4.27%"
"Aug 30, 2005","75.00","75.00","75.00","75.00","-","3.85%"
"Aug 29, 2005","72.22","72.22","72.22","72.22","-","-1.91%"
"Aug 26, 2005","73.63","73.63","73.63","73.63","-","2.04%"
"Aug 25, 2005","72.16","72.16","72.16","72.16","-","0.92%"
"Aug 24, 2005","71.50","71.50","71.50","71.50","-","0.20%"
"Aug 23, 2005","71.36","71.36","71.36","71.36","-","-0.47%"
"Aug 22, 2005","71.70","71.70","71.70","71.70","-","-2.18%"
"Aug 19, 2005","73.30","73.30","73.30","73.30","-","1.22%"
"Aug 18, 2005","72.42","72.42","72.42","72.42","-","-1.20%"
"Aug 17, 2005","73.30","73.30","73.30","73.30","-","-0.74%"
"Aug 16, 2005","73.85","73.85","73.85","73.85","-","0.44%"
"Aug 15, 2005","73.53","73.53","73.53","73.53","-","-0.65%"
"Aug 12, 2005","74.01","74.01","74.01","74.01","-","2.44%"
"Aug 11, 2005","72.25","72.25","72.25","72.25","-","-0.99%"
"Aug 10, 2005","72.97","72.97","72.97","72.97","-","0.47%"
"Aug 09, 2005","72.63","72.63","72.63","72.63","-","-3.40%"
"Aug 08, 2005","75.19","75.19","75.19","75.19","-","-1.03%"
"Aug 05, 2005","75.97","75.97","75.97","75.97","-","-2.10%"
"Aug 04, 2005","77.60","77.60","77.60","77.60","-","-0.75%"
"Aug 03, 2005","78.19","78.19","78.19","78.19","-","1.81%"
"Aug 02, 2005","76.80","76.80","76.80","76.80","-","0.37%"
"Aug 01, 2005","76.52","76.52","76.52","76.52","-","2.30%"
"Jul 29, 2005","74.80","74.80","74.80","74.80","-","3.16%"
"Jul 28, 2005","72.51","72.51","72.51","72.51","-","-1.72%"
"Jul 27, 2005","73.78","73.78","73.78","73.78","-","-0.39%"
"Jul 26, 2005","74.07","74.07","74.07","74.07","-","-2.24%"
"Jul 25, 2005","75.77","75.77","75.77","75.77","-","0.30%"
"Jul 22, 2005","75.54","75.54","75.54","75.54","-","-3.77%"
"Jul 21, 2005","78.50","78.50","78.50","78.50","-","5.85%"
"Jul 20, 2005","74.16","74.16","74.16","74.16","-","-4.21%"
"Jul 19, 2005","77.42","77.42","77.42","77.42","-","1.04%"
"Jul 18, 2005","76.62","76.62","76.62","76.62","-","-1.14%"
"Jul 15, 2005","77.50","77.50","77.50","77.50","-","1.35%"
"Jul 14, 2005","76.47","76.47","76.47","76.47","-","-6.16%"
"Jul 13, 2005","81.49","81.49","81.49","81.49","-","0.51%"
"Jul 12, 2005","81.08","81.08","81.08","81.08","-","-2.23%"
"Jul 11, 2005","82.93","82.93","82.93","82.93","-","3.51%"
"Jul 08, 2005","80.12","80.12","80.12","80.12","-","-8.80%"
"Jul 07, 2005","87.85","87.85","87.85","87.85","-","1.81%"
"Jul 06, 2005","86.29","86.29","86.29","86.29","-","10.13%"
"Jul 05, 2005","78.35","78.35","78.35","78.35","-","-0.63%"
"Jul 01, 2005","78.85","78.85","78.85","78.85","-","4.30%"
"Jun 30, 2005","75.60","75.60","75.60","75.60","-","-1.55%"
"Jun 29, 2005","76.79","76.79","76.79","76.79","-","1.44%"
"Jun 28, 2005","75.70","75.70","75.70","75.70","-","1.61%"
"Jun 27, 2005","74.50","74.50","74.50","74.50","-","-1.97%"
"Jun 24, 2005","76.00","76.00","76.00","76.00","-","-0.67%"
"Jun 23, 2005","76.51","76.51","76.51","76.51","-","-0.87%"
"Jun 22, 2005","77.18","77.18","77.18","77.18","-","5.01%"
"Jun 21, 2005","73.50","73.50","73.50","73.50","-","1.80%"
"Jun 20, 2005","72.20","72.20","72.20","72.20","-","-0.28%"
"Jun 17, 2005","72.40","72.40","72.40","72.40","-","-1.36%"
"Jun 16, 2005","73.40","73.40","73.40","73.40","-","-2.45%"
"Jun 15, 2005","75.24","75.24","75.24","75.24","-","-6.15%"
"Jun 14, 2005","80.17","80.17","80.17","80.17","-","-0.45%"
"Jun 13, 2005","80.53","80.53","80.53","80.53","-","-2.42%"
"Jun 10, 2005","82.53","82.53","82.53","82.53","-","2.07%"
"Jun 09, 2005","80.86","80.86","80.86","80.86","-","-2.53%"
"Jun 08, 2005","82.96","82.96","82.96","82.96","-","6.55%"
"Jun 07, 2005","77.86","77.86","77.86","77.86","-","-0.74%"
"Jun 06, 2005","78.44","78.44","78.44","78.44","-","-0.58%"
"Jun 03, 2005","78.90","78.90","78.90","78.90","-","-2.30%"
"Jun 02, 2005","80.76","80.76","80.76","80.76","-","2.06%"
"Jun 01, 2005","79.13","79.13","79.13","79.13","-","5.51%"
"May 31, 2005","75.00","75.00","75.00","75.00","-","1.69%"
"May 27, 2005","73.75","73.75","73.75","73.75","-","1.58%"
"May 26, 2005","72.60","72.60","72.60","72.60","-","-1.97%"
"May 25, 2005","74.06","74.06","74.06","74.06","-","0.33%"
"May 24, 2005","73.82","73.82","73.82","73.82","-","-0.05%"
"May 23, 2005","73.86","73.86","73.86","73.86","-","-3.58%"
"May 20, 2005","76.60","76.60","76.60","76.60","-","-0.76%"
"May 19, 2005","77.19","77.19","77.19","77.19","-","-4.96%"
"May 18, 2005","81.22","81.22","81.22","81.22","-","-4.11%"
"May 17, 2005","84.70","84.70","84.70","84.70","-","-4.29%"
"May 16, 2005","88.50","88.50","88.50","88.50","-","1.61%"
"May 13, 2005","87.10","87.10","87.10","87.10","-","6.00%"
"May 12, 2005","82.17","82.17","82.17","82.17","-","-1.00%"
"May 11, 2005","83.00","83.00","83.00","83.00","-","5.20%"
"May 10, 2005","78.90","78.90","78.90","78.90","-","0.25%"
"May 09, 2005","78.70","78.70","78.70","78.70","-","0.38%"
"May 06, 2005","78.40","78.40","78.40","78.40","-","-5.52%"
"May 05, 2005","82.98","82.98","82.98","82.98","-","-4.51%"
"May 04, 2005","86.90","86.90","86.90","86.90","-","6.63%"
"May 03, 2005","81.50","81.50","81.50","81.50","-","-0.97%"
"May 02, 2005","82.30","82.30","82.30","82.30","-","-0.28%"
"Apr 29, 2005","82.53","82.53","82.53","82.53","-","5.47%"
"Apr 28, 2005","78.25","78.25","78.25","78.25","-","-1.10%"
"Apr 27, 2005","79.12","79.12","79.12","79.12","-","-0.10%"
"Apr 26, 2005","79.20","79.20","79.20","79.20","-","0.83%"
"Apr 25, 2005","78.55","78.55","78.55","78.55","-","-6.69%"
"Apr 22, 2005","84.18","84.18","84.18","84.18","-","-1.90%"
"Apr 21, 2005","85.81","85.81","85.81","85.81","-","2.15%"
"Apr 20, 2005","84.00","84.00","84.00","84.00","-","-0.13%"
"Apr 19, 2005","84.11","84.11","84.11","84.11","-","0.32%"
"Apr 18, 2005","83.84","83.84","83.84","83.84","-","0.00%"
"Apr 15, 2005","83.84","83.84","83.84","83.84","-","12.66%"
"Apr 14, 2005","74.42","74.42","74.42","74.42","-","-1.55%"
"Apr 13, 2005","75.59","75.59","75.59","75.59","-","-0.46%"
"Apr 12, 2005","75.94","75.94","75.94","75.94","-","-2.89%"
"Apr 11, 2005","78.20","78.20","78.20","78.20","-","-3.93%"
"Apr 08, 2005","81.40","81.40","81.40","81.40","-","2.67%"
"Apr 07, 2005","79.28","79.28","79.28","79.28","-","-2.30%"
"Apr 06, 2005","81.15","81.15","81.15","81.15","-","10.20%"
"Apr 05, 2005","73.64","73.64","73.64","73.64","-","-1.96%"
"Apr 04, 2005","75.11","75.11","75.11","75.11","-","-0.07%"
"Apr 01, 2005","75.16","75.16","75.16","75.16","-","-14.30%"
"Mar 31, 2005","87.70","87.70","87.70","87.70","-","-3.63%"
"Mar 30, 2005","91.00","91.00","91.00","91.00","-","1.57%"
"Mar 29, 2005","89.59","89.59","89.59","89.59","-","0.76%"
"Mar 28, 2005","88.91","88.91","88.91","88.91","-","0.61%"
"Mar 24, 2005","88.37","88.37","88.37","88.37","-","-0.71%"
"Mar 23, 2005","89.00","89.00","89.00","89.00","-","-1.87%"
"Mar 22, 2005","90.70","90.70","90.70","90.70","-","-0.66%"
"Mar 21, 2005","91.30","91.30","91.30","91.30","-","1.33%"
"Mar 18, 2005","90.10","90.10","90.10","90.10","-","-2.19%"
"Mar 17, 2005","92.12","92.12","92.12","92.12","-","1.49%"
"Mar 16, 2005","90.77","90.77","90.77","90.77","-","-1.34%"
"Mar 15, 2005","92.00","92.00","92.00","92.00","-","-1.29%"
"Mar 14, 2005","93.20","93.20","93.20","93.20","-","-0.53%"
"Mar 11, 2005","93.70","93.70","93.70","93.70","-","2.81%"
"Mar 10, 2005","91.14","91.14","91.14","91.14","-","-1.04%"
"Mar 09, 2005","92.10","92.10","92.10","92.10","-","12.41%"
"Mar 08, 2005","81.93","81.93","81.93","81.93","-","7.38%"
"Mar 07, 2005","76.30","76.30","76.30","76.30","-","-8.07%"
"Mar 04, 2005","83.00","83.00","83.00","83.00","-","-16.53%"
"Mar 03, 2005","99.44","99.44","99.44","99.44","-","-1.94%"
"Mar 02, 2005","101.41","101.41","101.41","101.41","-","13.65%"
"Mar 01, 2005","89.23","89.23","89.23","89.23","-","-0.91%"
"Feb 28, 2005","90.05","90.05","90.05","90.05","-","11.59%"
"Feb 25, 2005","80.70","80.70","80.70","80.70","-","-2.70%"
"Feb 24, 2005","82.94","82.94","82.94","82.94","-","1.53%"
"Feb 23, 2005","81.69","81.69","81.69","81.69","-","-2.74%"
"Feb 22, 2005","83.99","83.99","83.99","83.99","-","7.05%"
"Feb 18, 2005","78.46","78.46","78.46","78.46","-","5.68%"
"Feb 17, 2005","74.24","74.24","74.24","74.24","-","-11.72%"
"Feb 16, 2005","84.10","84.10","84.10","84.10","-","-0.02%"
"Feb 15, 2005","84.12","84.12","84.12","84.12","-","-0.64%"
"Feb 14, 2005","84.66","84.66","84.66","84.66","-","3.31%"
"Feb 11, 2005","81.95","81.95","81.95","81.95","-","1.93%"
"Feb 10, 2005","80.40","80.40","80.40","80.40","-","4.28%"
"Feb 09, 2005","77.10","77.10","77.10","77.10","-","5.85%"
"Feb 08, 2005","72.84","72.84","72.84","72.84","-","0.83%"
"Feb 07, 2005","72.24","72.24","72.24","72.24","-","-4.33%"
"Feb 04, 2005","75.51","75.51","75.51","75.51","-","-9.87%"
"Feb 03, 2005","83.78","83.78","83.78","83.78","-","-0.14%"
"Feb 02, 2005","83.90","83.90","83.90","83.90","-","10.45%"
"Feb 01, 2005","75.96","75.96","75.96","75.96","-","-4.20%"
"Jan 31, 2005","79.29","79.29","79.29","79.29","-","0.85%"
"Jan 28, 2005","78.62","78.62","78.62","78.62","-","-1.98%"
"Jan 27, 2005","80.21","80.21","80.21","80.21","-","2.58%"
"Jan 26, 2005","78.19","78.19","78.19","78.19","-","1.13%"
"Jan 25, 2005","77.32","77.32","77.32","77.32","-","0.48%"
"Jan 24, 2005","76.95","76.95","76.95","76.95","-","0.85%"
"Jan 21, 2005","76.30","76.30","76.30","76.30","-","2.47%"
"Jan 20, 2005","74.46","74.46","74.46","74.46","-","-1.97%"
"Jan 19, 2005","75.96","75.96","75.96","75.96","-","-0.74%"
"Jan 18, 2005","76.53","76.53","76.53","76.53","-","-0.10%"
"Jan 14, 2005","76.61","76.61","76.61","76.61","-","1.11%"
"Jan 13, 2005","75.77","75.77","75.77","75.77","-","-1.53%"
"Jan 12, 2005","76.95","76.95","76.95","76.95","-","-1.16%"
"Jan 11, 2005","77.85","77.85","77.85","77.85","-","-1.47%"
"Jan 10, 2005","79.01","79.01","79.01","79.01","-","-14.47%"
"Jan 07, 2005","92.38","92.38","92.38","92.38","-","-0.02%"
"Jan 06, 2005","92.40","92.40","92.40","92.40","-","-0.86%"
"Jan 05, 2005","93.20","93.20","93.20","93.20","-","11.88%"
"Jan 04, 2005","83.30","83.30","83.30","83.30","-","-0.72%"
"Jan 03, 2005","83.90","83.90","83.90","83.90","-","-3.12%"
